252.205	615.68
341.507	326.115
632.377	741.671
417.496	648.599
600.315	795
150.349	464.064
732.802	556.301
781.961	649.71
546.918	646.212
618.516	76.733
591.017	407.485
536.387	693.173
736.856	670.045
708.005	475.257
790.218	499.233
681.081	374.412
791.476	29.9232
600.171	236.85
492.939	478.983
579.93	44.2315
548.89	608.518
400.386	575.756
534.22	590.982
464.546	733.536
557.021	492.782
622.15	625.767
602.522	298.536
389.806	376.425
574.117	597.177
413.061	647.261
712.565	759.134
295.428	456.547
483.468	498.349
592.765	493.736
381.485	52.3636
738.944	769.294
493.527	570.308
405.72	452.371
305.876	443.314
111.339	607.958
771.759	185.403
620.395	599.529
539.897	210.99
494.422	330.696
418.809	529.08
110.427	359.307
604.967	623.628
670.629	142.919
606.429	355.287
593.301	208.959
288.385	638.953
47.3179	592.151
506.979	223.884
780.561	200.636
80.9144	212.399
775.205	534.03
601.254	251.703
729.567	250.215
793.667	334.411
212.048	166.943
706.621	455.163
660.369	708.73
629.047	223.25
634.026	245.02
673.764	520.86
513.987	541.157
541.224	220.615
597.864	787.088
323.52	304.132
468.191	238.055
458.434	212.033
642.414	82.8504
702.127	720.27
584.742	789.976
771.297	383.767
428.522	746.023
769.176	147.786
567.754	725.71
778.459	496.542
726.889	121.875
553.998	731.478
345.256	279.041
678.89	402.348
546.114	183.56
183.421	399.533
608.896	380.568
727.609	132.879
396.942	660.601
590.141	63.688
464.858	552.701
774.32	520.995
248.485	769.827
400.511	396.827
308.763	308.091
539.668	332.242
578.841	544.021
595.211	373.854
556.285	562.815
231.287	387.586
460.484	423.217
