0	195.901	21.0238
1	141.761	55.7365
2	418.876	46.5209
3	505.365	576.95
4	775.829	579.664
5	450.244	203.766
6	782.991	436.895
7	749.484	11.8255
8	702.99	452.317
9	426.759	725.04
10	650.468	151.036
11	747.627	391.198
12	385.624	704.942
13	795	369.748
14	351.302	648.234
15	651.073	253.617
16	267.536	497.692
17	353.177	504.339
18	767.437	153.6
19	737.886	10.8239
20	118.967	23.4978
21	301.056	481.022
22	309.299	688.794
23	452.778	337.88
24	783.329	700.526
25	372.803	119.793
26	654.579	217.112
27	675.58	184.302
28	701.212	31.8651
29	720.677	433.768
30	260.75	720.801
31	629.474	375.397
32	772.825	466.36
33	578.454	622.443
34	241.797	567.981
35	729.036	61.3371
36	451.455	516.15
37	651.008	33.1012
38	374.812	29.0577
39	444.409	626.607
40	220.328	722.562
41	144.624	325.87
42	398.797	379.963
43	580.766	314.04
44	745.789	312.548
45	787.236	258.727
46	216.898	625.144
47	740.816	130.691
48	723.961	666.813
49	551.833	234.657
50	290.786	323.771
51	626.357	153.766
52	413.179	45.2336
53	751.537	298.464
54	393.429	639.602
55	650.831	319.077
56	533.92	535.863
57	772.471	145.87
58	206.587	404.034
59	285.933	164.898
60	596.883	120.713
61	795	730.974
62	49.1488	795
63	87.7944	745.112
64	454.316	389.27
65	242.637	783.162
66	782.463	36.9883
67	628.372	175.489
68	373.042	652.366
69	353.615	100.836
70	423.956	433.566
71	138.114	348.839
72	385.089	526.942
73	211.4	724.965
74	655.798	390.683
75	620.38	156.186
76	656.752	431.681
77	795	233.844
78	439.417	467.628
79	278.331	51.1419
80	603.749	525.373
81	597.685	682.345
82	95.7107	162.819
83	595.974	474.417
84	546.435	163.894
85	782.152	415.223
86	422.174	270.334
87	364.286	359.036
88	573.037	589.776
89	692.427	121.673
90	631.552	408.63
91	285.653	391.853
92	368.506	56.4371
93	588.187	275.638
94	751.605	209.448
95	242.878	281.909
96	720.646	78.3958
97	495.748	400.705
98	349.197	213.755
99	477.433	692.418
