0	326.132	766.673
1	151.17	216.009
2	495.576	84.7376
3	516.058	613.109
4	699.146	708.396
5	568.04	159.779
6	790.402	448.212
7	567.42	56.8547
8	555.773	528.77
9	624.967	794.072
10	505.936	142.465
11	621.3	356.357
12	538.922	751.495
13	723.147	478.547
14	533.144	778.221
15	754.331	331.91
16	320.765	621.645
17	453.318	569.611
18	728.781	368.99
19	585.584	58.0557
20	122.14	146.489
21	448.301	478.04
22	355.938	769.63
23	571.001	310.783
24	754.603	759.547
25	430.245	226.228
26	494.098	352.601
27	484.508	176.743
28	779.379	11.577
29	741.397	549.783
30	261.35	780.042
31	795	469.515
32	595.427	478.049
33	655.617	686.998
34	359.234	540.966
35	753.289	173.807
36	479.819	545.27
37	743.814	44.7595
38	438.662	45.3039
39	568.735	608.092
40	298.191	780.481
41	229.924	439.566
42	425.035	344.933
43	594.979	383.073
44	697.106	363.587
45	653.435	567.562
46	352.817	585.46
47	759.655	334.782
48	719.416	716.464
49	639.699	522.096
50	488.216	274.988
51	733.842	192.979
52	528.522	12.0205
53	577.684	297.436
54	541.772	777.883
55	743.495	448.138
56	667.455	541.553
57	665.117	109.967
58	296.656	348.262
59	349.08	390.33
60	690.389	101.483
61	595.177	767.155
62	49.2678	741.276
63	151.63	784.067
64	495.368	364.086
65	261.547	784.809
66	768.268	136.379
67	437.94	128.08
68	511.476	737.659
69	438.107	186.505
70	462.321	379.019
71	165.405	411.31
72	550.76	637.496
73	258.12	764.557
74	516.597	373.829
75	754.285	385.772
76	702.153	510.025
77	642.486	270.72
78	505.35	469.13
79	375.396	228.087
80	751.548	604.271
81	659.833	706.821
82	147.479	230.873
83	691.153	538.951
84	620.384	255.21
85	679.365	411.601
86	514.314	224.402
87	467.715	368.865
88	375.736	701.797
89	795	159.212
90	686.394	422.135
91	338.976	339.936
92	507.311	107.387
93	620.337	276.348
94	722.197	201.206
95	298.78	273.237
96	621.508	204.512
97	652.347	393.47
98	466.154	252.16
99	555.379	791.353
