0	743.501	547.803
1	320.312	647.435
2	737.02	180.863
3	500.293	51.6799
4	795	381.02
5	275.825	720.683
6	661.111	205.696
7	422.811	172.172
8	610.709	207.549
9	515.654	151.163
10	664.152	107.532
11	527.879	227.83
12	676.462	158.247
13	724.263	358.246
14	767.549	407.758
15	187.857	67.2089
16	370.741	233.976
17	263.934	105.36
18	594.391	83.3936
19	478.912	468.181
20	759.705	229.348
21	647.009	293.085
22	781.511	505.699
23	158.954	604.81
24	216.741	334.372
25	329.142	685.557
26	456.879	351.375
27	750.229	370.239
28	692.493	396.596
29	759.288	213.087
30	473.478	53.4776
31	138.264	745.754
32	453.306	293.885
33	505.784	407.072
34	714.908	165.872
35	279.235	534.944
36	365.016	764.63
37	608.229	167.053
38	472.424	589.515
39	304.065	78.4445
40	196.556	33.6367
41	654.665	161.601
42	661.146	68.3274
43	297.138	563.719
44	682.23	328.49
45	547.047	33.9146
46	608.162	308.833
47	468.859	414.062
48	732.085	368.444
49	540.368	622.489
50	607.675	437.847
51	604.747	287.517
52	293.717	142.272
53	492.122	387.826
54	784.51	321.648
55	546.932	576.75
56	370.42	560.591
57	143.855	482.873
58	538.997	356.239
59	550.174	396.142
60	772.489	521.087
61	652.499	289.849
62	697.913	566.286
63	447.654	409.171
64	655.564	129.88
65	552.62	177.931
66	746.327	739.438
67	625.323	729.903
68	563.216	98.8316
69	149.38	169.741
70	221.796	720.666
71	677.357	312.651
72	262.383	323.983
73	587.911	212.891
74	715.311	444.928
75	566.628	354.673
76	352.926	612.852
77	772.482	354.671
78	552.398	313.843
79	794.576	722.355
80	296.42	384.481
81	779.137	362.119
82	444.652	572.306
83	362.723	101.313
84	497.407	332.417
85	533.788	709.371
86	675.258	617.025
87	511.378	770.749
88	592.162	362.276
89	725.072	513.019
90	698.927	384.827
91	636.371	553.716
92	569.817	510.946
93	619.099	140.167
94	783.216	514.031
95	307.79	352.534
96	460.05	87.5194
97	412.825	795
98	713.141	689.351
99	380.877	400.053
