0,480.855,331.381
1,543.339,678.829
2,301.009,407.475
3,405.776,228.301
4,775.523,154.556
5,795,698.649
6,65.1103,706.081
7,795,671.789
8,585.952,322.693
9,388.692,6.24781
10,212.489,334.816
11,293.725,324.421
12,768.393,58.0249
13,346.192,140.294
14,309.212,18.7728
15,110.648,34.9237
16,668.314,469.483
17,549.261,283.235
18,153.023,590.685
19,479.321,622.283
20,339.582,686.371
21,770.883,505.192
22,578.282,616.107
23,728.718,756.201
24,459.772,72.517
25,462.005,692.973
26,252.895,648.072
27,531.81,690.204
28,647.059,472.381
29,545.452,513.618
30,392.078,402.585
31,591.718,583.679
32,380.54,763.556
33,561.941,601.646
34,493.927,642.082
35,51.9087,337.494
36,222.488,594.559
37,260.92,158.544
38,239.602,648.596
39,254.147,53.9606
40,300.735,518.929
41,175.744,20.8116
42,634.127,733.286
43,322.064,594.219
44,568.906,5
45,487.794,600.587
46,36.2198,472.458
47,435.668,729.946
48,64.0354,125.044
49,522.505,433.885
50,490.124,5.75696
51,756.933,234.886
52,346.418,547.84
53,86.5601,345.775
54,593.405,291.439
55,555.675,165.764
56,126.659,554.165
57,563.203,612.317
58,623.609,45.7392
59,238.08,259.251
60,222.123,285.545
61,416.694,5
62,223.766,252.737
63,502.546,155.389
64,142.482,385.097
65,641.007,22.9249
66,764.123,466.094
67,782.719,35.2862
68,236.74,134.598
69,479.967,575.491
70,720.85,434.856
71,432.846,775.526
72,264.233,223.471
73,207.977,385.337
74,449.044,162.466
75,43.7294,286.294
76,795,654.005
77,783.207,677.048
78,192.113,322.799
79,490.615,389.26
80,568.78,192.982
81,771.905,445.174
82,622.077,518.466
83,599.78,102.48
84,32.0924,280.271
85,736.318,212.908
86,267.985,118.762
87,196.767,636.051
88,497.377,742.209
89,240.596,318.797
90,514.687,393.485
91,478.696,532.735
92,615.816,461.808
93,346.162,126.53
94,297.792,692.569
95,219.935,502.308
96,306.506,366.683
97,341.231,720.553
98,170.808,754.852
99,199.953,415.42
