226.531	495.465
88.6261	252.28
405.957	493.963
300.624	738.402
343.347	774.198
42.1023	510.122
704.07	403.258
420.744	673.969
227.388	444.794
758.818	157.072
632.994	185.435
767.778	682.188
596.728	617.519
666.351	332.451
446.633	412.547
336.762	284.174
680.571	129.651
391.776	63.79
235.441	647.51
309.689	172.597
146.934	668.64
359.258	510.726
355.533	475.61
795	531.843
324.953	380.13
489.422	718.828
596.978	152.943
218.271	339.726
158.368	422.139
161.409	733.102
584.585	642.511
187.964	523.444
477.12	263.665
372.815	291.023
268.023	152.832
618.042	707.272
795	333.109
173.058	551.718
285.581	431.36
16.1936	617.556
430.724	250.723
607.477	27.6169
761.021	114.311
258.613	190.067
265.121	584.474
63.3141	167.159
597.345	557.007
429.544	281.75
279.664	187.806
724.425	335.856
182.658	421.606
13.0477	446.885
772.604	275.195
611.784	133.158
32.5372	14.2224
444.381	594.567
598.655	191.818
667.035	79.5338
694.5	358.924
73.4572	215.654
415.393	573.387
457.755	687.072
247.357	93.2
392.604	92.2155
666.463	291.691
229.248	397.586
399.934	162.505
408.43	680.126
249.978	183.532
162.879	70.5738
143.565	58.0792
249.362	84.0401
763.218	683.127
344.411	772.627
559.395	23.6215
292.928	702.47
698.476	277.38
795	746.569
530.623	361.994
650.483	89.0437
769.631	656.484
112.138	388.869
470.734	465.165
693.221	114.446
117.613	336.392
795	395.598
486.391	286.194
366.391	472.453
505.871	36.9657
453.929	399.318
451.048	301.912
91.6727	633.337
194.377	476.237
160.214	264.026
119.2	407.899
372.426	660.666
774.958	250.091
644.614	442.485
171.543	408.55
347.023	580.495
