0	99.4507	749.919
1	137.057	5
2	380.525	56.8125
3	500.019	588.27
4	784.512	544.698
5	391.347	255.16
6	773.795	460.637
7	752.548	46.3953
8	776.598	443.49
9	327.656	719.924
10	722.734	184.722
11	779.745	438.019
12	308.974	711.065
13	761.89	344.749
14	260.381	612.64
15	599.444	243.87
16	240.922	465.115
17	303.106	501.104
18	714.462	75.3057
19	777.227	46.1943
20	117.38	16.4567
21	227.434	511.913
22	285.979	677.777
23	393.667	380.828
24	756.397	700.416
25	344.082	95.9758
26	734.82	178.767
27	771.116	217.481
28	638.727	74.4191
29	649.206	405.161
30	260.45	720.581
31	535.685	357.738
32	739.048	489.916
33	539.872	619.566
34	183.078	610.888
35	673.422	34.5023
36	437.273	530.99
37	604.605	87.5607
38	342.887	50.3346
39	382.245	665.264
40	181.397	701.237
41	101.975	298.422
42	385.678	426.878
43	573.66	308.924
44	667.473	316.429
45	706.342	133.709
46	148.939	674.387
47	693.689	58.0456
48	648.377	671.388
49	507.899	120.337
50	192.072	377.563
51	572.614	163.56
52	355.507	91.2402
53	755.389	328.379
54	319.257	599.861
55	604.498	283.946
56	467.152	562.418
57	685.883	193.222
58	161.552	461.321
59	254.36	81.5824
60	550.13	159.728
61	712.867	704.684
62	49.0893	756.593
63	55.8766	755.034
64	433.789	431.262
65	233.182	788.464
66	761.078	16.693
67	723.588	228.593
68	303.825	639.12
69	311.369	87.4016
70	404.774	490.24
71	124.468	347.004
72	302.253	501.065
73	188.04	693.479
74	725.399	428.51
75	553.428	70.793
76	634.051	421.908
77	730.386	244.807
78	406.45	496.277
79	229.799	7.69114
80	529.849	515.324
81	566.611	699.507
82	69.8264	158.191
83	548.384	471.55
84	509.461	147.637
85	757.09	446.434
86	376.105	322.701
87	312.572	383.522
88	671.687	563.166
89	638.256	132.304
90	604.131	431.278
91	258.992	447.212
92	299.104	60.3623
93	572.112	304.683
94	693.363	242.969
95	214.927	315.646
96	770.215	44.7375
97	417.449	433.723
98	290.718	223.953
99	438.46	672.351
