0	679.128	605.988
1	390.75	665.164
2	779.732	242.401
3	535.724	49.1565
4	707.956	410.277
5	334.767	774.504
6	549.536	211.511
7	467.749	275.146
8	733.279	288.648
9	564.539	282.328
10	582.373	122.293
11	599.172	241.689
12	697.282	211.913
13	746.965	407.578
14	770.527	461.927
15	253.163	78.8618
16	413.655	219.552
17	272.912	194.73
18	622.521	158.108
19	520.216	506.825
20	795	269.714
21	585.346	473.033
22	714.068	601.515
23	213.937	608.33
24	265.322	523.673
25	396.856	726.993
26	568.838	381.75
27	694.265	395.568
28	745.99	497.712
29	795	251.365
30	498.971	82.2202
31	141.352	777.566
32	499.409	314.43
33	385.278	608.856
34	648.164	268.746
35	365.313	553.509
36	432.355	738.515
37	523.333	181.654
38	494.898	596.603
39	386.087	147.843
40	211.742	47.7655
41	758.887	242.718
42	721.195	63.6866
43	365.184	648.876
44	767.307	429.903
45	434.342	23.8028
46	709.549	402.694
47	352.38	490.666
48	745.655	556.433
49	556.824	657.235
50	701.233	488.045
51	670.329	464.935
52	327.955	175.28
53	500.83	401.351
54	732.062	430.781
55	557.909	569.25
56	448.894	643.039
57	171.14	515.414
58	440.534	349.569
59	588.232	491.439
60	659.934	551.699
61	737.665	383.383
62	637.234	590.631
63	497.872	507.145
64	721.419	167.757
65	599.494	236.491
66	711.561	785.5
67	653.097	786.121
68	613.288	193.835
69	182.507	270.238
70	261.062	771.472
71	795	398.451
72	299.51	431.561
73	472.862	311.438
74	771.179	529.821
75	462.823	435.814
76	365.568	625.053
77	659.889	379.478
78	588.198	368.041
79	749.513	773.193
80	306.226	425.558
81	752.7	547.849
82	475.869	636.325
83	453.965	96.001
84	518.543	340.473
85	446.718	795
86	762.011	673.95
87	597.504	777.122
88	490.744	425.951
89	781.763	572.276
90	744.235	489.02
91	735.828	587.537
92	658.422	552.844
93	686.798	173.139
94	724.297	615.291
95	325.72	363.628
96	475.4	87.2759
97	534.1	740.073
98	736.855	743.052
99	494.169	599.331
