237.102	502.09
192.754	239.808
499.189	553.085
348.748	658.549
449.158	777.777
86.6743	448.282
715.901	423.4
569.48	621.105
358.959	484.856
744.576	81.1165
791.647	233.993
672.499	643.837
654.428	596.272
683.503	348.378
588.109	405.366
478.54	278.456
726.238	45.7116
477.585	92.1749
341.469	535.242
420.965	76.8658
312.445	601.009
376.193	494.628
429.11	480.241
658.931	572.018
420.51	383.641
544.075	637.634
599.261	170.018
288.903	311.963
329.558	451.339
265.03	654.88
637.283	686.578
232.214	453.023
479.734	317.424
463.382	331.618
314.743	43.6478
716.139	715.781
670.864	387.904
268.86	467.935
293.938	393.407
55.3711	570.729
593.414	180.952
760.257	220.235
709.966	111.245
355.711	205.098
328.405	518.79
82.7137	203.403
600.484	541.564
528.815	181.709
414.214	213.894
761.383	240.73
226.193	468.227
27.159	463.826
698.993	211.192
681.28	118.068
52.4572	52.9496
580.602	526.765
768.183	173.601
692.783	33.6191
735.334	305.956
130.524	152.721
535.31	481.831
541.185	653.115
404.524	103.875
492.013	112.26
772.545	343.18
346.494	413.829
458.112	143.557
486.432	681.294
280.26	190.316
288.596	31.5925
273.217	27.2556
411.207	40.6752
779.521	740.299
443.371	784.223
646.648	100.631
348.761	732.441
727.588	181.143
701.428	695.105
646.411	374.521
681.944	59.6873
680.841	644.489
208.128	300.77
556.445	396.424
753.519	100.03
144.711	319.516
718.369	346.534
643.638	180.189
378.971	507.051
540.57	5.094
458.429	419.6
584.16	349.248
156.242	646.663
279.256	400.663
221.382	239.296
292.334	333.871
457.421	569.761
728.404	258.177
795	449.158
196.144	357.043
393.742	472.859
