250.695	598.808
326.632	311.972
619.058	717.299
410.622	644.081
585.199	792.257
143.981	456.973
731.112	537.498
760.713	641.337
528.122	624.564
631.122	71.6589
613.682	384.624
549.998	682.727
728.613	657.155
705.555	457.057
770.007	484.334
660.827	359.304
784.952	25.9895
587.912	216.87
477.792	479.097
564.033	41.9824
525.246	602.254
397.966	562.131
523.709	574.396
483.984	711.872
543.37	476.356
614.342	621.441
602.196	280.172
379.716	364.466
549.661	577.081
398.258	642.51
705.037	776.455
289.106	450.682
483.095	474.744
579.826	472.012
374.811	40.4409
752.958	781.534
511.261	546.555
392.034	448.415
304.682	432.811
105.742	598.722
795	179.445
642.22	556.087
556.904	195.503
480.551	312.624
409.769	522.538
107.656	338.204
604.519	609.909
656.448	141.285
587.207	335.635
610.109	206.624
282.166	616.368
45.302	573.806
526.18	217.103
770.633	186.867
78.0687	190.942
755.745	527.791
625.472	238.38
725.889	223.043
787.834	326.053
203.896	160.008
689.49	452.317
648.451	697.656
606.595	205.8
619.824	226.232
688.919	497.579
497.238	522.912
532.913	207.397
586.721	770.996
319.194	287.238
450.232	211.896
439.912	188.043
619.293	73.1204
709.867	729.663
570.605	795
758.832	349.941
420.546	756.43
765.017	145.609
581.121	717.137
795	478.828
722.394	110.143
566.682	717.267
331.543	275.701
666.646	396.243
566.855	169.694
179.55	386.019
619.844	371.652
750.072	132.097
395.145	639.733
585.184	52.3161
464.215	533.878
755.304	498.308
239.26	751.998
388.386	391.698
300.025	295.699
514.935	326.892
566.699	541.083
608.53	356.774
580.157	545.937
227.773	379.019
453.81	422.669
