0,544.912,271.297
1,795,634.652
2,340.066,283.002
3,566.817,343.198
4,793.239,277.605
5,487.929,575.304
6,215.327,754.545
7,576.818,795
8,722.143,160.638
9,679.191,299.013
10,436.665,466.054
11,376.437,355.594
12,578.337,81.4754
13,535.938,112.144
14,330.088,196.412
15,186.358,95.3655
16,686.059,455.561
17,721.108,209.199
18,465.173,584.571
19,507.41,581.062
20,427.863,704.223
21,457.368,619.374
22,749.112,658.243
23,711.989,766.444
24,614.292,107.753
25,598.539,604.233
26,577.214,546.977
27,725.575,719.971
28,692.945,314.795
29,606.892,559.074
30,561.588,545.323
31,729.423,629.534
32,384.049,750.109
33,678.557,536.783
34,636.456,560.551
35,70.8155,239.141
36,303.663,464.127
37,403.398,275.017
38,315.016,485.909
39,534.605,23.6417
40,526.51,429.907
41,486.082,245.699
42,719.451,724.583
43,497.98,643.579
44,652.798,193.724
45,583.958,743.337
46,102.649,523.374
47,641.508,615.032
48,142.265,82.2705
49,785.785,500.573
50,542.933,337.958
51,759.202,360.086
52,414.138,679.238
53,233.2,379.253
54,777.298,114.732
55,774.561,160.168
56,254.441,668.172
57,707.519,707.813
58,685.978,146.686
59,420.601,133.323
60,385.422,161.522
61,492.702,298.651
62,462.745,227.468
63,714.094,25.1114
64,275.617,238.668
65,724.986,83.3741
66,756.069,313.144
67,764.765,351.584
68,254.548,57.5034
69,518.755,444.62
70,667.599,520.858
71,730.847,633.834
72,525.748,59.9729
73,285.831,493.966
74,702.827,271.935
75,152.47,297.145
76,610.979,662.972
77,629.904,530.301
78,355.345,343.431
79,501.112,256.886
80,658.35,325.3
81,586.524,481.241
82,760.923,452.434
83,734.853,212.035
84,156.193,193.468
85,685.727,104.251
86,300.39,15.6552
87,422.755,560.819
88,564.827,767.949
89,309.472,196.418
90,701.15,295.074
91,639.217,617.951
92,672.96,599.496
93,516.217,216.913
94,445.943,698.706
95,466.514,467.747
96,621.794,269.557
97,544.23,577.089
98,475.062,766.997
99,401.149,355.589
