0	696.624	533.111
1	151.262	729.837
2	553.804	158.123
3	415.259	182.686
4	586.227	435.754
5	134.365	599.687
6	669.945	316.689
7	314.962	49.9844
8	316.542	137.86
9	398.331	58.3512
10	738.068	197.056
11	356.776	319.516
12	626.492	154.399
13	436.053	364.799
14	620.71	402.702
15	31.1224	164.192
16	267.748	393.545
17	242.387	15.8219
18	526.878	29.0287
19	379.782	500.386
20	666.341	257.42
21	795	18.1313
22	657.466	400.69
23	26.9934	721.312
24	100.148	5
25	166.628	711.061
26	188.176	403.425
27	707.578	434.398
28	564.099	278.869
29	669.458	246.167
30	412.296	109.446
31	130.853	661.501
32	342.661	369.527
33	795	47.7388
34	727.046	43.9243
35	72.6469	615.339
36	203.403	736.969
37	781.938	256.961
38	418.485	697.453
39	107.213	36.8389
40	160.111	124.677
41	404.533	91.8701
42	517.029	204.415
43	133.828	484.294
44	478.046	210.048
45	790.623	183.133
46	364.832	208.517
47	748.408	355.162
48	436.017	42.2205
49	500.874	664.048
50	383.135	442.319
51	447.349	19.6498
52	211.543	188.004
53	471.224	480.315
54	688.469	184.68
55	520.586	719.7
56	182.084	487.668
57	78.371	529.724
58	775.307	497.198
59	458.835	292.378
60	565.533	572.567
61	448.1	190.32
62	755.408	632.807
63	327.131	298.984
64	497.513	163.926
65	440.124	162.336
66	766.86	753.838
67	558.665	719.931
68	443.043	18.3978
69	69.876	53.4982
70	127.559	723.683
71	386.671	231.68
72	173.277	190.747
73	738.03	101.328
74	429.462	366.136
75	789.283	284.885
76	322.585	708.521
77	557.555	420.084
78	466.48	308.719
79	658.115	585.621
80	272.884	410.846
81	749.863	41.317
82	369.73	543.611
83	143.745	239.013
84	446.681	438.033
85	742.758	616.624
86	467.052	605.355
87	304.676	761.176
88	771.851	334.405
89	589.014	495.754
90	590.185	259.715
91	397.674	597.493
92	357.163	535.339
93	456.62	185.983
94	673.352	395.956
95	264.758	450.857
96	423.21	213.054
97	121.765	713.206
98	656.228	685.42
99	108.975	46.7361
