0	756.376	539.841
1	306.225	647.565
2	721.752	172.23
3	493.207	55.8596
4	777.724	378.844
5	264.037	703.862
6	683.426	208.208
7	413.824	155.252
8	586.195	195.004
9	505.877	128.605
10	680.508	108.255
11	513.62	228.733
12	672.298	151.189
13	700.245	352.055
14	755.313	400.599
15	174.796	68.5533
16	362.158	240.536
17	262.139	91.1607
18	588.765	72.1257
19	470.651	464.127
20	751.925	224.95
21	659.342	260.771
22	795	490.211
23	147.957	607.781
24	207.025	300.187
25	315.599	680.945
26	434.487	348.975
27	761.422	368.848
28	681.793	380.048
29	751.802	209.106
30	468.38	51.4041
31	137.646	731.995
32	444.086	293.451
33	529.885	370.39
34	728.257	148.972
35	262.019	534.906
36	351.548	773.529
37	625.208	167.808
38	467.929	591.772
39	287.661	68.2399
40	193.519	34.4859
41	633.821	149.052
42	649.137	72.9306
43	283.529	550.363
44	665.215	311.882
45	569.589	39.612
46	587.885	293.736
47	492.155	402.416
48	707.413	334.521
49	537.077	619.214
50	588.963	431.482
51	591.63	255.709
52	286.869	139.346
53	490.381	388.796
54	795	303.497
55	544.736	581.925
56	354.726	547.777
57	138.398	480.04
58	558.689	361.248
59	542.562	380.757
60	795	518.639
61	635.466	274.818
62	710.049	565.092
63	437.61	393.251
64	642.393	125.98
65	543.246	169.894
66	753.281	733.9
67	619.768	722.334
68	553.201	83.5059
69	142.755	153.316
70	213.943	714.18
71	653.133	299.166
72	254.957	306.142
73	610.921	196.856
74	691.49	431.625
75	587.39	342.12
76	350.397	614.087
77	795	353.385
78	545.238	306.679
79	783.205	704.223
80	294.458	379.941
81	784.425	328.648
82	438.409	563.177
83	344.475	106.051
84	493.18	334.481
85	551.202	694.904
86	657.908	609.315
87	494.153	773.149
88	612.446	353.216
89	713.734	504.843
90	689.865	367.664
91	616.48	550.626
92	552.095	506.241
93	605.559	137.248
94	795	497.454
95	304.204	353.99
96	456.98	91.2431
97	388.57	793.619
98	708.398	682.286
99	358.218	363.873
