0	101.451	10.0437
1	135.881	5.51691
2	370.938	62.4479
3	498.683	594.162
4	774.927	539.02
5	376.622	271.07
6	771.496	469.635
7	729.79	58.1002
8	795	444.346
9	302.88	721.708
10	740.8	196.206
11	763.954	452.787
12	289.812	715.658
13	752.908	341.562
14	237.651	606.804
15	586.536	244.496
16	234.268	460.033
17	290.588	503.357
18	701.219	58.7946
19	758.189	58.0994
20	116.983	26.3181
21	209.028	522.698
22	280.149	678.085
23	378.889	394.627
24	749.665	703.451
25	336.901	93.084
26	754.88	172.243
27	795	228.838
28	623.106	88.1201
29	631.339	401.072
30	260.375	723.588
31	512.237	356.386
32	716.874	498.868
33	530.227	621.909
34	168.398	624.678
35	659.518	30.8561
36	433.728	537.763
37	593.004	104.238
38	334.906	58.7164
39	366.704	677.991
40	171.664	698.969
41	91.3122	294.622
42	382.399	441.669
43	571.883	310.708
44	647.894	320.462
45	686.118	105.517
46	131.949	689.76
47	681.908	42.9467
48	629.481	675.594
49	496.916	94.8197
50	167.393	394.073
51	559.178	169.071
52	341.09	105.804
53	733.658	338.92
54	300.715	592.988
55	592.915	278.226
56	450.46	572.119
57	664.235	208.123
58	150.293	478.705
59	246.467	63.8159
60	538.441	172.544
61	687.89	701.174
62	49.0744	749.265
63	47.8972	760.578
64	428.658	444.823
65	230.819	783.158
66	755.732	14.6817
67	747.392	244.932
68	286.521	638.87
69	300.807	87.1055
70	399.978	507.47
71	121.057	349.607
72	281.544	497.659
73	182.2	688.67
74	742.799	441.029
75	536.69	52.5072
76	628.376	422.528
77	711.321	250.61
78	398.208	506.501
79	217.666	21.8468
80	511.375	515.874
81	558.842	706.86
82	63.3553	160.097
83	536.487	473.896
84	500.218	146.635
85	744.242	457.299
86	364.587	338.855
87	299.643	392.706
88	696.35	559.576
89	624.714	138.024
90	597.276	440.003
91	252.327	464.114
92	281.753	64.406
93	568.094	315.006
94	678.803	254.411
95	207.939	327.142
96	782.608	39.3854
97	397.874	445.04
98	276.098	229.565
99	428.716	670.397
