228.041	492.736
103.501	246.823
419.276	498.734
307.499	723.32
358.463	778.714
48.4697	497.613
705.76	402.46
441.992	662.742
246.184	446.842
771.424	142.547
655.659	188.697
754.166	673.035
604.971	610.809
668.801	331.051
466.844	407.847
357.016	279.682
687.095	113.985
404.034	64.17
250.588	627.797
325.586	155.246
170.578	655.304
361.677	504.751
366.044	472.596
775.562	533.907
338.604	376.956
497.23	703.553
597.304	151.707
228.361	332.085
182.823	422.635
176.212	718.252
592.113	645.131
194.286	509.709
477.494	267.67
385.753	293.147
274.697	133.559
632.056	704.812
777.266	337.262
186.744	536.074
286.775	422.263
21.7904	607.192
453.966	237.081
629.303	51.4588
778.027	110.198
272.484	188.539
274.162	571.416
66.0855	168.661
597.793	551.126
443.726	263.784
298.886	187.857
741.233	318.592
188.877	424.591
15.0636	445.63
791.806	262.377
621.712	127.327
35.3829	16.0798
463.841	581.206
622.873	185.541
670.713	62.1617
700.333	347.682
81.6096	202.989
432.524	556.633
469.674	678.546
269.81	91.05
406.805	91.404
681.618	295.372
245.997	396.231
408.245	156.123
419.573	676.618
254.304	180.826
180.838	54.2151
162.087	43.8889
272.483	74.1701
770.958	687.62
358.548	774.953
571.859	6.94539
300.904	703.076
702.635	259.957
781.633	735.542
547.165	360.108
654.978	81.1749
756.947	651.096
125.851	372.608
482.978	451.67
713.962	108.712
121.484	330.307
784.053	384.914
508.855	267.376
368.188	473.72
510.828	28.7376
454.572	398.54
470.064	304.999
100.897	631.565
206.502	461.765
168.953	256.818
143.934	393.648
384.568	644.004
788.277	247.571
668.486	439.763
175.057	397.517
353.697	561.443
