0	345.022	776.032
1	152.346	241.556
2	505.164	95.0272
3	517.394	623.142
4	689.561	729.999
5	582.764	159.793
6	788.103	455.139
7	544.662	69.7846
8	537.371	543.839
9	649.743	795
10	487.869	146.906
11	605.509	357.514
12	558.085	762.827
13	714.165	497.659
14	555.874	795
15	767.238	347.209
16	327.419	642.652
17	465.836	583.282
18	715.538	401.426
19	566.546	71.1858
20	122.537	167.375
21	466.707	483.179
22	361.767	785.247
23	585.779	312.909
24	747.87	772.437
25	437.426	245.044
26	474.038	375.05
27	460.624	181.311
28	763.758	16.703
29	723.529	569.797
30	261.425	792.96
31	771.553	486.792
32	573.253	485.022
33	665.262	700.58
34	373.914	543.101
35	739.385	193.378
36	483.365	554.423
37	755.415	57.7619
38	446.643	52.8472
39	584.276	611.29
40	307.924	767.187
41	240.586	459.29
42	428.315	346.067
43	596.756	397.214
44	677.527	375.479
45	633.211	611.678
46	369.806	586.012
47	747.874	365.806
48	700.519	728.183
49	650.682	563.539
50	512.894	274.403
51	747.278	203.394
52	542.94	13.3813
53	555.953	302.82
54	560.315	795
55	755.078	469.783
56	684.147	547.776
57	643.47	110.991
58	307.915	346.803
59	356.973	424.022
60	702.078	104.591
61	570.199	755.07
62	49.2827	740.073
63	159.609	794.449
64	500.5	366.451
65	263.911	790.528
66	762.922	154.315
67	414.136	127.666
68	528.78	753.833
69	448.668	202.726
70	467.116	377.713
71	168.816	424.632
72	571.468	656.828
73	263.96	751.173
74	499.197	377.234
75	771.023	419.983
76	707.828	525.331
77	623.422	280.842
78	513.592	474.83
79	387.529	255.718
80	770.023	619.646
81	667.601	715.393
82	153.95	244.893
83	703.051	552.53
84	629.627	272.137
85	666.516	416.661
86	525.831	224.173
87	480.644	375.606
88	351.073	721.312
89	781.457	169.416
90	693.249	429.335
91	345.641	338.959
92	524.661	119.268
93	624.356	281.949
94	707.637	205.688
95	305.768	277.665
96	609.116	225.79
97	671.921	398.078
98	480.774	262.473
99	565.122	795
