0	252.572	48.0725
1	145.29	106.651
2	447.638	51.6647
3	509.375	581.322
4	747.073	618.751
5	494.418	178.083
6	789.889	431.951
7	681.21	10.5799
8	647.784	471.799
9	501.087	741.74
10	596.268	138.634
11	700.255	368.945
12	443.111	713.212
13	768.055	401.36
14	419.493	687.791
15	689.795	273.789
16	287.497	534.987
17	390.73	519.629
18	795	225.184
19	680.773	10.7801
20	120.157	60.4319
21	356.273	470.716
22	326.788	709.92
23	497.112	318.531
24	788.267	713.471
25	394.344	150.518
26	594.399	258.733
27	603.928	172.28
28	748.076	12.8122
29	774.281	468.086
30	260.975	733.829
31	699.817	401.504
32	706.301	461.556
33	607.39	637.464
34	285.836	548.663
35	770.747	94.3257
36	462.092	517.883
37	685.81	5.11912
38	398.756	25.9625
39	491.031	610.476
40	249.527	751.418
41	176.612	359.318
42	408.636	357.639
43	586.096	330.74
44	795	322.5
45	754.553	365.352
46	267.867	601.075
47	776.16	198.038
48	780.65	676.245
49	584.782	333.259
50	364.822	296.29
51	666.664	159.284
52	456.433	23.5912
53	686.342	288.891
54	449.058	682.27
55	685.58	358.287
56	583.996	528.809
57	773.353	123.219
58	240.363	373.932
59	309.613	240.248
60	631.948	104.314
61	720.066	763.553
62	49.1934	765.666
63	111.733	750.533
64	469.71	370.639
65	249.728	774.592
66	795	65.0723
67	556.96	148.523
68	424.955	675.163
69	385.299	123.774
70	438.343	403.923
71	148.348	363.078
72	447.215	559.212
73	228.92	761.443
74	603.598	375.175
75	670.594	233.093
76	673.777	451.872
77	737.807	238.485
78	464.142	459.003
79	314.731	108.309
80	659.174	545.772
81	620.99	682.336
82	115.124	179.152
83	631.666	489.43
84	574.166	188.95
85	743.606	404.677
86	456.727	243.922
87	403.072	353.535
88	499.049	622.597
89	733.055	126.563
90	652.118	404.507
91	305.649	363.197
92	420.558	66.3557
93	600.244	266.716
94	795	197.169
95	263.841	269.47
96	683.47	116.502
97	554.472	388.804
98	393.056	218.97
99	506.663	720.331
