249.184	583.162
311.757	299.054
605.74	694.154
403.747	640.789
570.083	785.748
137.614	451.107
729.422	519.921
739.465	634.189
509.326	604.141
643.728	67.8097
636.347	362.987
563.609	673.506
720.37	645.49
703.105	440.081
749.796	470.66
640.573	345.42
778.428	23.2808
575.654	198.115
462.645	480.435
548.137	40.9584
501.601	597.216
395.547	549.731
513.198	559.034
503.423	691.432
529.719	461.154
606.535	618.34
601.87	263.033
369.625	353.733
525.205	558.209
383.455	638.985
697.509	795
282.785	446.042
482.721	452.364
566.888	451.513
368.137	29.7432
766.972	795
528.994	524.028
378.348	445.684
303.488	423.533
100.145	590.712
779.345	174.713
664.046	513.871
573.911	181.241
466.68	295.777
400.728	517.222
104.885	318.326
604.071	597.416
642.266	140.877
567.986	317.208
626.917	205.513
275.947	595.008
43.2861	556.686
545.382	211.546
760.705	174.322
75.223	170.709
736.285	522.777
649.69	226.282
722.21	197.096
782.001	318.92
195.743	154.299
672.359	450.697
636.532	687.807
584.143	189.575
605.623	208.668
704.073	475.524
480.488	505.892
524.601	195.403
575.577	756.13
314.868	271.569
432.272	186.962
421.391	165.278
596.173	64.6153
717.606	740.28
556.468	790.116
746.367	317.34
412.57	768.062
760.859	144.657
594.489	709.789
778.74	462.338
717.9	99.6372
579.366	704.28
317.831	273.587
654.401	391.363
587.595	157.054
175.679	373.73
630.791	363.961
772.536	132.541
393.348	620.091
580.227	42.1692
463.572	516.281
736.288	476.846
230.036	735.394
376.26	387.794
291.287	284.532
490.201	322.768
554.557	539.369
621.849	340.919
604.028	530.284
224.258	371.677
447.136	423.346
